FIPS,"Hospitalization Rate per 100,000",Unemployment Initial Claims,"Hospitals per 100,000","Deaths per 100,000"
40075,NaN,NaN,11.5,2176.7
40077,NaN,NaN,19.5,2209
40079,NaN,NaN,2,2108.8
40081,NaN,NaN,5.7,1870
40083,NaN,NaN,2.1,1209.5
40085,NaN,NaN,9.9,1944
40087,NaN,NaN,2.5,1475.6
40089,NaN,NaN,3.1,2125.2
40091,NaN,NaN,5,2397.2
40093,NaN,NaN,13.1,1713.8
40095,NaN,NaN,6,1761.3
40097,NaN,NaN,2.4,1880.5
40099,NaN,NaN,7.2,1942.2
40101,NaN,NaN,5.9,2145.9
40103,NaN,NaN,8.9,1665.3
40105,NaN,NaN,9.8,2025.8
40107,NaN,NaN,8.3,2322.7
40109,NaN,NaN,4,1387.2
40111,NaN,NaN,10.4,2178.2
40113,NaN,NaN,4.3,1563.4
40115,NaN,NaN,6.4,2065.8
40117,NaN,NaN,6.1,1842.6
40119,NaN,NaN,2.4,1032.4
40121,NaN,NaN,4.6,2105.9
40123,NaN,NaN,7.8,1702.1
40125,NaN,NaN,2.8,1845.1
40127,NaN,NaN,8.9,2111.1
40129,NaN,NaN,27.4,0
40131,NaN,NaN,2.2,1379.6
40133,NaN,NaN,4.1,2319.1
40135,NaN,NaN,2.4,2127.3
40137,NaN,NaN,2.3,1775.1
40139,NaN,NaN,4.9,1290.6
40141,NaN,NaN,13.6,1918.9
40143,NaN,NaN,3.7,1360.8
40145,NaN,NaN,1.2,1267
40147,NaN,NaN,1.9,1516.1
40149,NaN,NaN,9,1878.3
40151,NaN,NaN,11.2,1416.2
40153,NaN,NaN,9.9,1493.4
41001,NaN,NaN,6.2,1518.2
41003,NaN,NaN,1.1,677.5
41005,NaN,NaN,1,980.6
41007,NaN,NaN,5,1448.5
41009,NaN,NaN,0,1298.3
41011,NaN,NaN,4.7,1879.2
41013,NaN,NaN,8.4,1458.1
41015,NaN,NaN,8.8,1924.3
41017,NaN,NaN,1,913
41019,NaN,NaN,2.7,1797.2
41021,NaN,NaN,0,0
41023,NaN,NaN,13.9,1644.4
41025,NaN,NaN,13.6,1487.2
41027,NaN,NaN,4.3,828.1
41029,NaN,NaN,1.4,1317.6
41031,NaN,NaN,4.1,1297.9
41033,NaN,NaN,1.1,1825.1
41035,NaN,NaN,1.5,1645.2
41037,NaN,NaN,12.7,1802.3
41039,NaN,NaN,1.6,1213.3
41041,NaN,NaN,4,1751.4
41043,NaN,NaN,1.6,1343.7
41045,NaN,NaN,3.3,1262.8
41047,NaN,NaN,1.2,1069
41049,NaN,NaN,8.8,976.1
41051,NaN,NaN,1.5,1030.6
41053,NaN,NaN,1.2,1012.5
41055,NaN,NaN,0,0
41057,NaN,NaN,3.7,1594.1
41059,NaN,NaN,2.6,1223
41061,NaN,NaN,3.8,1356.7
41063,NaN,NaN,14.1,0
41065,NaN,NaN,3.8,1479
41067,NaN,NaN,0.8,695.7
41069,NaN,NaN,0,0
41071,NaN,NaN,1.9,1109.3
42001,NaN,22.314,1,1176.9
42003,NaN,21.89,2.6,1370.7
42005,NaN,37.471,1.5,1700.8
42007,NaN,31.437,1.2,1634.1
42009,NaN,41.531,2.1,1426
42011,NaN,28.078,1.4,1114.4
42013,NaN,34.093,4.1,1536.4
42015,NaN,21.3845,4.9,1408.8
42017,NaN,17.9835,1.6,1108.9
42019,NaN,23.645,1.6,1230
42021,NaN,34.637,3,1765.7
42023,NaN,77.084,0,0
42025,NaN,30.307,3.1,1636.4
42027,NaN,15.22,1.8,634.5
42029,NaN,13.7864,1.9,858.2
42031,NaN,35.248,5.2,1302.3
42033,NaN,39.292,2.5,1419.6
42035,NaN,27.739,5.2,1266.7
42037,NaN,29.566,3.1,1349
42039,NaN,30.728,2.4,1516.5
42041,NaN,18.9531,2,1085.4
42043,NaN,24.129,2.9,1276.8
42045,NaN,19.9893,1.4,1209.6
42047,NaN,68.154,3.3,1468.4
42049,NaN,29.688,3.3,1417.3
42051,NaN,36.915,1.5,1875.2
42053,NaN,33.171,0,1415
42055,NaN,25.3142,1.9,1219.4
42057,NaN,63.4354,6.9,1404.7
42059,NaN,26.0343,2.7,1753.1
42061,NaN,50.882,2.2,1317.3
42063,NaN,29.787,1.2,1334.9
42065,NaN,39.164,4.6,1478
42067,NaN,34.531,0,1218.4
42069,NaN,25.8,2.8,1557
42071,NaN,23.564,1.1,1004.3
42073,NaN,29.502,2.3,1669.7
42075,NaN,24.502,2.1,1214.3
42077,NaN,27.198,2.7,1068.7
42079,NaN,30.322,2.5,1595.2
42081,NaN,29.744,3.5,1346.1
42083,NaN,31.98,4.9,1593.9
42085,NaN,33.1,4.5,1575.7
42087,NaN,40.392,2.2,1414.9
42089,NaN,22.651,1.2,1291.4
42091,NaN,16.4722,1.8,952.4
42093,NaN,18.2138,21.9,1452.9
42095,NaN,21.5017,1,1117.1
42097,NaN,33.33,2.2,1604
42099,NaN,24.78,0,1426.1
42101,NaN,25.7464,2.2,1464.5
42103,NaN,16.2683,0,1383.8
42105,NaN,29.2389,6,1690.5
42107,NaN,33.315,2.1,1753.4
42109,NaN,31.209,0,986.7
42111,NaN,33.477,4.1,1524
42113,NaN,23.9575,0,2042.5
42115,NaN,15.5048,7.4,1549.7
42117,NaN,29.7709,2.5,1373.8
42119,NaN,24.224,2.2,810.5
42121,NaN,31.83,2,1581.9
42123,NaN,22.8266,5.1,1486.2
42125,NaN,25.942,1.9,1571.3
42127,NaN,21.862,3.9,1484.1
42129,NaN,29.896,1.4,1499.4
42131,NaN,25.134,3.7,1756.3
42133,NaN,25.296,1.8,1200.4
44001,NaN,NaN,0,879.8
44003,NaN,NaN,0.6,1246.2
44005,NaN,NaN,2.4,1097.6
44007,NaN,NaN,2.4,1075.2
44009,NaN,NaN,1.6,1041.4
45001,NaN,NaN,4.1,1752.2
45003,NaN,NaN,0.6,1626.9
45005,NaN,NaN,11.2,2370
45007,NaN,NaN,2,1646
45009,NaN,NaN,0,2283.7
45011,NaN,NaN,4.7,2126.8
45013,NaN,NaN,2.1,1028
45015,NaN,NaN,0.5,1183.2
45017,NaN,NaN,0,1880.2
45019,NaN,NaN,3,1191.2
45021,NaN,NaN,1.8,1909.7
45023,NaN,NaN,3.1,2223.2
45025,NaN,NaN,2.2,2085.1
45027,NaN,NaN,5.9,1961.4
45029,NaN,NaN,2.7,2312.8
45031,NaN,NaN,3,2173.6
45033,NaN,NaN,3.3,2166.7
45035,NaN,NaN,1.2,1206.4
45037,NaN,NaN,3.7,1404.7
45039,NaN,NaN,4.5,2182.8
45041,NaN,NaN,4.3,1816.7
45043,NaN,NaN,3.2,1807.3
45045,NaN,NaN,2.3,1227.7
45047,NaN,NaN,2.8,1598.8
45049,NaN,NaN,5.2,2025.7
45051,NaN,NaN,1.7,1652.5
45053,NaN,NaN,3.5,1487.7
45055,NaN,NaN,1.5,1642
45057,NaN,NaN,1,1420.6
45059,NaN,NaN,1.5,2046.5
45061,NaN,NaN,5.8,2514.3
45063,NaN,NaN,1,1287.3
45065,NaN,NaN,0,2295.4
45067,NaN,NaN,3.2,2435.6
45069,NaN,NaN,3.8,2360
45071,NaN,NaN,2.6,1565.4
45073,NaN,NaN,1.3,1658.7
45075,NaN,NaN,2.3,2031.4
45077,NaN,NaN,1.6,1416.7
45079,NaN,NaN,4.1,1213.3
45081,NaN,NaN,0,1406.7
45083,NaN,NaN,1.9,1555
45085,NaN,NaN,0.9,1635.5
45087,NaN,NaN,3.6,2247.4
45089,NaN,NaN,3.3,2375.4
45091,NaN,NaN,0.7,1173.2
46003,NaN,NaN,0,0
46005,NaN,NaN,5.3,1117.4
46007,NaN,NaN,28.8,1989.6
46009,NaN,NaN,28.7,1060.2
46011,NaN,NaN,2.8,576.2
46013,NaN,NaN,7.6,994.5
46015,NaN,NaN,19.1,1223.9
46017,NaN,NaN,0,2897.8
46019,NaN,NaN,0,1203.3
46021,NaN,NaN,0,0
46023,NaN,NaN,21.4,1595.6
46025,NaN,NaN,0,0
46027,NaN,NaN,7.1,933
46029,NaN,NaN,3.6,970.9
46031,NaN,NaN,24,2545
46033,NaN,NaN,11.5,1444
46035,NaN,NaN,5.1,1167.3
46037,NaN,NaN,18.2,1598.5
46039,NaN,NaN,23.1,0
46041,NaN,NaN,0,1829.3
46043,NaN,NaN,34.1,0
46045,NaN,NaN,25.8,0
46047,NaN,NaN,44.4,2219.6
46049,NaN,NaN,42.9,0
46051,NaN,NaN,14,1147.3
46053,NaN,NaN,47.5,0
46055,NaN,NaN,52.1,0
46057,NaN,NaN,0,981.8
46059,NaN,NaN,30.7,0
46061,NaN,NaN,0,0
46063,NaN,NaN,0,0
46065,NaN,NaN,5.7,1031.2
46067,NaN,NaN,27.1,1043.4
46069,NaN,NaN,0,0
46071,NaN,NaN,0,1723.6
46073,NaN,NaN,48.9,0
46075,NaN,NaN,0,0
46077,NaN,NaN,20.3,0
46079,NaN,NaN,15.3,1041.6
46081,NaN,NaN,11.7,1115
46083,NaN,NaN,8.5,585
46085,NaN,NaN,0,1570.3
46087,NaN,NaN,0,1388.4
46089,NaN,NaN,41.5,0
46091,NaN,NaN,19.6,0
46093,NaN,NaN,7.1,1060.3
46095,NaN,NaN,0,2546.5
46097,NaN,NaN,0,0
46099,NaN,NaN,4.1,984.6
46101,NaN,NaN,15.2,988
46102,NaN,NaN,0,2613.7
46103,NaN,NaN,5.4,1159.9
46105,NaN,NaN,0,0
46107,NaN,NaN,45.3,0
46109,NaN,NaN,9.6,1416.7
46111,NaN,NaN,0,0
46115,NaN,NaN,15.4,1370.3
46117,NaN,NaN,0,0
46119,NaN,NaN,0,0
46121,NaN,NaN,9.7,2051.9
46123,NaN,NaN,18.3,1460.4
46125,NaN,NaN,11.9,1222.7
46127,NaN,NaN,6.4,1082
46129,NaN,NaN,17.9,1342.4
46135,NaN,NaN,13.1,1255
46137,NaN,NaN,36.5,1167
47001,279.8,NaN,1.3,1790
47003,275.3,NaN,4.1,1751.7
47005,234.8,NaN,6.2,2644.6
47007,216.9,NaN,6.8,1552
47009,264.9,NaN,1.5,1560
47011,589.4,NaN,1.9,1498.2
47013,318.3,NaN,5.1,2518.8
47015,262.8,NaN,6.9,1998.3
47017,292.6,NaN,7.1,2084.2
47019,404.6,NaN,1.8,1936.1
47021,222.6,NaN,2.5,1807.7
47023,237.3,NaN,0,1568.7
47025,292.9,NaN,3.1,2204.3
47027,336.9,NaN,13,2228.8
47029,321.5,NaN,2.8,2541
47031,220.8,NaN,5.4,1863.6
47033,209.4,NaN,0,1968.2
47035,268.1,NaN,1.7,1861.8
47037,280.8,NaN,2.2,1259.8
47039,341.7,NaN,8.5,2024.6
47041,278.1,NaN,5,2045.9
47043,222.7,NaN,1.9,1794.3
47045,289.4,NaN,2.7,2143.6
47047,325.9,NaN,2.5,1587.4
47049,345.8,NaN,5.5,2365.9
47051,255.4,NaN,4.8,1742.7
47053,234.5,NaN,4.1,2018.6
47055,376.2,NaN,3.4,1915.1
47057,302.4,NaN,0,2022
47059,272.1,NaN,2.9,2080
47061,449.6,NaN,0,2532.6
47063,401.1,NaN,3.1,1816.7
47065,317.6,NaN,3.6,1439.5
47067,320.7,NaN,15.3,2550
47069,408.4,NaN,4,2002.4
47071,252.2,NaN,3.9,2382.1
47073,263.6,NaN,1.8,1979.5
47075,473,NaN,5.8,2059.4
47077,283.7,NaN,3.6,1975.1
47079,238,NaN,3.1,2120
47081,227.4,NaN,4,1971
47083,484.1,NaN,12.1,2166.3
47085,183.9,NaN,5.4,2028.6
47087,348.7,NaN,8.5,2185.7
47089,342.5,NaN,1.9,1794
47091,331.9,NaN,5.6,2216.2
47093,291,NaN,2.4,1464.9
47095,337.3,NaN,0,2132
47097,325.3,NaN,3.9,1990.3
47099,338.4,NaN,2.3,1927.6
47101,355.8,NaN,0,2010.6
47103,240.3,NaN,2.9,1846.6
47105,254.5,NaN,1.9,1751
47107,290.9,NaN,3.8,1987.4
47109,251.6,NaN,0,2345.9
47111,523.4,NaN,4.1,1974
47113,340.1,NaN,3.1,1662.8
47115,392,NaN,3.5,2211.7
47117,276.1,NaN,3,1647.7
47119,312.7,NaN,1.1,1512.6
47121,349.4,NaN,0,2381
47123,332.2,NaN,2.2,1947.9
47125,147.1,NaN,0.5,1146.4
47127,280.8,NaN,0,1450.6
47129,203.9,NaN,0,1951
47131,330.4,NaN,3.3,1813.9
47133,290,NaN,4.5,2256.7
47135,359.6,NaN,12.4,2505
47137,551,NaN,0,2105.5
47139,479.3,NaN,5.9,2319.8
47141,261.3,NaN,1.3,1467.5
47143,248.2,NaN,3,2024.6
47145,282.3,NaN,3.8,2158.4
47147,595.7,NaN,1.4,1563.1
47149,180.7,NaN,0.9,1054.8
47151,290.4,NaN,4.5,2286.9
47153,255.4,NaN,0,1660.4
47155,283,NaN,1,1717.2
47157,381.9,NaN,2.5,1520.5
47159,295.9,NaN,5,1810.2
47161,191.7,NaN,0,1887.8
47163,472.5,NaN,3.2,1858.3
47165,379.4,NaN,1.6,1288.8
47167,261.4,NaN,1.6,1594.6
47169,372.3,NaN,9.1,1561.9
47171,377.2,NaN,11.3,2269
47173,299.7,NaN,0,1920
47175,381.6,NaN,0,2463.1
47177,200.6,NaN,2.4,1869
47179,279.9,NaN,5.4,1639.1
47181,368.4,NaN,6,1962.8
47183,209.5,NaN,6,1681.9
47185,405.8,NaN,3.7,2091.7
47187,126,NaN,0.9,675.4
47189,238.9,NaN,1.4,1233.8
48001,NaN,NaN,3.4,1946.4
48003,NaN,NaN,5.5,992.9
48005,NaN,NaN,4.6,1578.8
48007,NaN,NaN,0,2067.9
48009,NaN,NaN,0,1422.7
48011,NaN,NaN,0,0
48013,NaN,NaN,2,1214.5
48015,NaN,NaN,3.3,1263.8
48017,NaN,NaN,14.2,1081.5
48019,NaN,NaN,0,1537.9
48021,NaN,NaN,16.1,1316.5
48023,NaN,NaN,27.9,2400.9
48025,NaN,NaN,3.1,1328.8
48027,NaN,NaN,2.8,1012
48029,NaN,NaN,2.4,1028.2
48031,NaN,NaN,0,1461.3
48033,NaN,NaN,0,0
48035,NaN,NaN,5.4,1845.8
48037,NaN,NaN,6.4,1646.5
48039,NaN,NaN,1.6,1007
48041,NaN,NaN,3.1,620.9
48043,NaN,NaN,10.8,1467.6
48045,NaN,NaN,0,0
48047,NaN,NaN,0,1504.1
48049,NaN,NaN,2.6,1819.4
48051,NaN,NaN,5.4,1713
48053,NaN,NaN,4.2,1327.2
48055,NaN,NaN,4.6,1412.8
48057,NaN,NaN,4.6,1396
48059,NaN,NaN,0,1765
48061,NaN,NaN,2.6,931.1
48063,NaN,NaN,7.7,1657.3
48065,NaN,NaN,0,1482.1
48067,NaN,NaN,6.6,1889.2
48069,NaN,NaN,13,1122
48071,NaN,NaN,4.7,1161.3
48073,NaN,NaN,5.7,1580.1
48075,NaN,NaN,13.7,1207
48077,NaN,NaN,9.6,1568.5
48079,NaN,NaN,35.3,1586.7
48081,NaN,NaN,0,0
48083,NaN,NaN,23.8,1893.5
48085,NaN,NaN,2.8,622.8
48087,NaN,NaN,33.8,0
48089,NaN,NaN,14.1,1447
48091,NaN,NaN,3.4,1053.4
48093,NaN,NaN,7.4,1559
48095,NaN,NaN,23.4,0
48097,NaN,NaN,4.9,1471.4
48099,NaN,NaN,1.3,1002.6
48101,NaN,NaN,0,0
48103,NaN,NaN,20.9,1147.3
48105,NaN,NaN,0,1686.2
48107,NaN,NaN,17.3,1799.6
48109,NaN,NaN,45.4,0
48111,NaN,NaN,0,1138.9
48113,NaN,NaN,2.2,992.5
48115,NaN,NaN,7.9,1418.5
48117,NaN,NaN,5.3,1156.7
48119,NaN,NaN,0,2187.3
48121,NaN,NaN,2.3,664.1
48123,NaN,NaN,5,1684.3
48125,NaN,NaN,0,0
48127,NaN,NaN,9.7,1329.1
48129,NaN,NaN,0,0
48131,NaN,NaN,0,1721.4
48133,NaN,NaN,5.5,1746.5
48135,NaN,NaN,3.1,1284.8
48137,NaN,NaN,0,0
48139,NaN,NaN,1.7,1070.6
48141,NaN,NaN,2.3,904.7
48143,NaN,NaN,2.4,1069.6
48145,NaN,NaN,5.8,1597.9
48147,NaN,NaN,5.7,1895.9
48149,NaN,NaN,3.9,1317.6
48151,NaN,NaN,26,0
48153,NaN,NaN,17.1,1182.1
48155,NaN,NaN,0,0
48157,NaN,NaN,1.7,665
48159,NaN,NaN,9.3,1588.3
48161,NaN,NaN,5,1600.4
48163,NaN,NaN,10.1,1175.8
48165,NaN,NaN,4.8,808.6
48167,NaN,NaN,1.2,1321.7
48169,NaN,NaN,0,1094.6
48171,NaN,NaN,3.7,1317
48173,NaN,NaN,0,0
48175,NaN,NaN,0,1661.4
48177,NaN,NaN,4.8,1402.1
48179,NaN,NaN,4.6,1776.7
48181,NaN,NaN,6,1568.8
48183,NaN,NaN,5.7,1529.4
48185,NaN,NaN,3.5,1639.6
48187,NaN,NaN,0.6,1009.8
48189,NaN,NaN,5.9,1185.3
48191,NaN,NaN,0,0
48193,NaN,NaN,11.8,1980.2
48195,NaN,NaN,18.3,1244.7
48197,NaN,NaN,51,1861.3
48199,NaN,NaN,1.7,1562.7
48201,NaN,NaN,2,947.6
48203,NaN,NaN,1.5,1573.6
48205,NaN,NaN,17.8,0
48207,NaN,NaN,17.2,1909.5
48209,NaN,NaN,2.2,753.3
48211,NaN,NaN,26.1,1359.5
48213,NaN,NaN,1.2,2030.4
48215,NaN,NaN,2,749.5
48217,NaN,NaN,5.5,1713.7
48219,NaN,NaN,4.4,1396.9
48221,NaN,NaN,1.7,1445.4
48223,NaN,NaN,2.7,1575.7
48225,NaN,NaN,4.3,1765.3
48227,NaN,NaN,8.2,1637.5
48229,NaN,NaN,0,0
48231,NaN,NaN,2.1,1555.6
48233,NaN,NaN,4.7,1618.1
48235,NaN,NaN,0,0
48237,NaN,NaN,11.3,1684.9
48239,NaN,NaN,6.7,1539.6
48241,NaN,NaN,2.8,1759
48243,NaN,NaN,0,0
48245,NaN,NaN,5.9,1488.2
48247,NaN,NaN,0,1200.5
48249,NaN,NaN,2.4,1516.3
48251,NaN,NaN,0.6,1300.8
48253,NaN,NaN,15.1,1301.9
48255,NaN,NaN,6.4,1207.7
48257,NaN,NaN,2.3,1188
48259,NaN,NaN,0,893.9
48261,NaN,NaN,0,0
48263,NaN,NaN,0,0
48265,NaN,NaN,5.7,1551.4
48267,NaN,NaN,22.9,0
48269,NaN,NaN,0,0
48271,NaN,NaN,0,0
48273,NaN,NaN,3.2,1365.3
48275,NaN,NaN,27.4,1916.2
48277,NaN,NaN,6,1761.6
48279,NaN,NaN,7.6,1497.2
48281,NaN,NaN,4.7,1408.5
48283,NaN,NaN,0,1128.7
48285,NaN,NaN,9.9,1407.3
48287,NaN,NaN,0,1411.6
48289,NaN,NaN,0,1870.3
48291,NaN,NaN,3.5,1708.7
48293,NaN,NaN,8.5,1658.2
48295,NaN,NaN,0,0
48297,NaN,NaN,0,1265.8
48299,NaN,NaN,4.6,1806.3
48301,NaN,NaN,0,0
48303,NaN,NaN,3.6,1228.3
48305,NaN,NaN,17,1599.5
48307,NaN,NaN,12.5,1940.7
48309,NaN,NaN,1.6,1192
48311,NaN,NaN,0,0
48313,NaN,NaN,6.9,1546.2
48315,NaN,NaN,0,2498
48317,NaN,NaN,17.4,1460.1
48319,NaN,NaN,0,0
48321,NaN,NaN,5.5,1674.3
48323,NaN,NaN,1.7,967.8
48325,NaN,NaN,2,1182.2
48327,NaN,NaN,0,0
48329,NaN,NaN,2.9,959.6
48331,NaN,NaN,8,1635.4
48333,NaN,NaN,0,1849.2
48335,NaN,NaN,12.3,1608.3
48337,NaN,NaN,10.2,1862.6
48339,NaN,NaN,2.9,983.4
48341,NaN,NaN,4.7,1056.6
48343,NaN,NaN,0,2099
48345,NaN,NaN,0,0
48347,NaN,NaN,4.6,1217.5
48349,NaN,NaN,2,1601.9
48351,NaN,NaN,0,2015.1
48353,NaN,NaN,6.8,1742.3
48355,NaN,NaN,4.1,1292.7
48357,NaN,NaN,10.1,1105.9
48359,NaN,NaN,0,0
48361,NaN,NaN,1.2,1913.3
48363,NaN,NaN,3.5,1731.6
48365,NaN,NaN,4.3,1745.3
48367,NaN,NaN,1.4,1211.2
48369,NaN,NaN,10.1,973.2
48371,NaN,NaN,12.8,1161.2
48373,NaN,NaN,2,2068.7
48375,NaN,NaN,7.5,1564.6
48377,NaN,NaN,0,863.6
48379,NaN,NaN,0,1908.1
48381,NaN,NaN,0.7,1097.8
48383,NaN,NaN,26.7,0
48385,NaN,NaN,0,0
48387,NaN,NaN,0,2061.6
48389,NaN,NaN,6.4,1121.4
48391,NaN,NaN,14.2,1834.5
48393,NaN,NaN,0,0
48395,NaN,NaN,0,1724.1
48397,NaN,NaN,3,760
48399,NaN,NaN,19.5,1641.6
48401,NaN,NaN,1.8,1480.3
48403,NaN,NaN,9.4,2464.8
48405,NaN,NaN,12.1,2198.7
48407,NaN,NaN,0,1803.7
48409,NaN,NaN,1.5,1490.4
48411,NaN,NaN,0,1519.7
48413,NaN,NaN,34.5,0
48415,NaN,NaN,5.9,1334
48417,NaN,NaN,0,0
48419,NaN,NaN,0,1711.4
48421,NaN,NaN,0,0
48423,NaN,NaN,4.3,1229.7
48425,NaN,NaN,11.1,1331
48427,NaN,NaN,1.5,928.3
48429,NaN,NaN,10.6,1717.4
48431,NaN,NaN,0,0
48433,NaN,NaN,73.4,0
48435,NaN,NaN,26.6,0
48437,NaN,NaN,13.4,1433.9
48439,NaN,NaN,2.7,968.5
48441,NaN,NaN,3.6,1420.4
48443,NaN,NaN,0,0
48445,NaN,NaN,8.1,1587
48447,NaN,NaN,66,0
48449,NaN,NaN,3,1192.7
48451,NaN,NaN,3.4,1253.9
48453,NaN,NaN,2.4,683.6
48455,NaN,NaN,6.8,2632.3
48457,NaN,NaN,4.6,1834.4
48459,NaN,NaN,0,1808
48461,NaN,NaN,81.7,1198.6
48463,NaN,NaN,3.7,1240.4
48465,NaN,NaN,4.1,1105.5
48467,NaN,NaN,1.8,1631.6
48469,NaN,NaN,6.5,1241.9
48471,NaN,NaN,1.4,1176.9
48473,NaN,NaN,0,992
48475,NaN,NaN,8.5,1638.2
48477,NaN,NaN,2.8,1273.2
48479,NaN,NaN,2.2,790.8
48481,NaN,NaN,4.8,1508.9
48483,NaN,NaN,38.5,1733.8
48485,NaN,NaN,5.3,1528
48487,NaN,NaN,15.6,1755.1
48489,NaN,NaN,0,1241
48491,NaN,NaN,2.1,683.8
48493,NaN,NaN,2,1136.9
48495,NaN,NaN,13,1515.5
48497,NaN,NaN,4.4,1399.6
48499,NaN,NaN,4.4,1832.5
48501,NaN,NaN,11.6,1047.6
48503,NaN,NaN,11.1,1895.3
48505,NaN,NaN,0,1113.5
48507,NaN,NaN,0,1410.3
49001,NaN,NaN,30.4,1018.2
49003,NaN,NaN,3.6,942.7
49005,NaN,NaN,1.6,554
49007,NaN,NaN,4.9,1509.7
49009,NaN,NaN,0,0
49011,NaN,NaN,1.7,641.7
49013,NaN,NaN,10,1132
49015,NaN,NaN,0,1477.9
49017,NaN,NaN,19.7,1338.6
49019,NaN,NaN,10.2,1310.9
49021,NaN,NaN,1.9,947.4
49023,NaN,NaN,8.7,900
49025,NaN,NaN,13,1245.3
49027,NaN,NaN,15.4,1068.7
49029,NaN,NaN,0,589.5
49031,NaN,NaN,0,0
49033,NaN,NaN,0,0
49035,NaN,NaN,2.2,844
49037,NaN,NaN,12.9,1294.6
49039,NaN,NaN,6.5,885
49041,NaN,NaN,4.6,1123.5
49043,NaN,NaN,2.4,560.4
49045,NaN,NaN,1.4,882.6
49047,NaN,NaN,2.8,1063.8
49049,NaN,NaN,1.6,535.7
49051,NaN,NaN,3,583.6
49053,NaN,NaN,1.2,891.1
49055,NaN,NaN,0,0
49057,NaN,NaN,1.2,973.6
50001,NaN,NaN,2.7,906.1
50003,NaN,NaN,2.8,1487.5
50005,NaN,NaN,3.3,1293.6
50007,NaN,NaN,0.6,836.7
50009,NaN,NaN,0,1728
50011,NaN,NaN,2,1177.6
50013,NaN,NaN,0,1297.6
50015,NaN,NaN,4,1051.4
50017,NaN,NaN,3.4,1151.8
50019,NaN,NaN,3.7,1482.9
50021,NaN,NaN,1.7,1508.4
50023,NaN,NaN,5.2,1124.9
50025,NaN,NaN,7,1405.7
50027,NaN,NaN,5.4,1305.9
51001,626.3,NaN,0,1851.2
51003,195.9,NaN,3.7,778.2
51005,389,NaN,6.7,2038.9
51007,376.5,NaN,0,1890.4
51009,379,NaN,0,1471.6
51011,423,NaN,0,1534
51013,348.2,NaN,0.4,453.4
51015,218.7,NaN,1.3,1207.3
51017,163.1,NaN,23.3,0
51019,266.7,NaN,0,1413.4
51021,397.3,NaN,0,1779.8
51023,192.3,NaN,0,1241.1
51025,323.5,NaN,0,2026.4
51027,471.2,NaN,4.7,2497.5
51029,329.4,NaN,0,1494.2
51031,285.6,NaN,0,1437.1
51033,198.2,NaN,0,1488.4
51035,634.4,NaN,0,1633.1
51036,504.3,NaN,0,2117.9
51037,444,NaN,0,1826.1
51041,264.8,NaN,1.1,1048.6
51043,296.1,NaN,0,1322
51045,296.2,NaN,0,0
51047,356.7,NaN,1.9,1261.1
51049,265.1,NaN,0,1325.3
51051,275.4,NaN,6.9,2306.7
51053,308.5,NaN,3.5,1416.1
51057,384.7,NaN,9.2,1630.2
51059,336.5,NaN,0.6,552.5
51061,271.7,NaN,1.4,1136.2
51063,183.6,NaN,0,1354.9
51065,283.8,NaN,0,1172.4
51067,291.8,NaN,1.8,1530.4
51069,254.7,NaN,0,1093.3
51071,296.8,NaN,11.9,1953.2
51073,158,NaN,2.7,1654.7
51075,219.4,NaN,0,1239
51077,556.6,NaN,0,1669.8
51079,333.7,NaN,0,1046.6
51081,455.8,NaN,0,2029.8
51083,225.7,NaN,2.9,1972.5
51085,258.3,NaN,2.8,1087.3
51087,311,NaN,1.5,1081.5
51089,659.4,NaN,0,1823.2
51091,45.2,NaN,0,0
51093,387,NaN,0,1312.5
51095,188.5,NaN,2.6,1060.3
51097,355,NaN,0,2130.1
51099,203.2,NaN,0,1072.4
51101,253.9,NaN,0,1287
51103,222.6,NaN,9.3,1826.9
51105,463,NaN,4.2,2017.8
51107,251,NaN,1,463.8
51109,282.8,NaN,0,1468.3
51111,206.9,NaN,0,1787.2
51113,158,NaN,0,1429.1
51115,249.9,NaN,0,1545.1
51117,300.2,NaN,3.3,2150.1
51119,222.9,NaN,0,1950
51121,178.8,NaN,2,855.7
51125,262.9,NaN,0,1806.4
51127,151.8,NaN,4.5,1210.3
51131,664.7,NaN,8.5,2138.9
51133,263.4,NaN,0,1646.5
51135,642,NaN,6.5,1763.9
51137,234.7,NaN,0,1476.4
51139,455.4,NaN,4.2,1692.2
51141,582.8,NaN,5.7,1980.4
51143,382.3,NaN,0,1706.3
51145,191.9,NaN,0,962.7
51147,444.4,NaN,4.4,1411.8
51149,144.4,NaN,0,990
51153,341.4,NaN,0.6,694.4
51155,352.3,NaN,2.9,1960.9
51157,248.2,NaN,0,0
51159,509,NaN,0,1770.3
51161,172.2,NaN,1.1,1324.5
51163,197.8,NaN,0,1274.6
51165,462.8,NaN,1.2,1029
51167,482.3,NaN,3.7,2153.4
51169,561.9,NaN,0,2099
51171,450.6,NaN,2.3,1317.3
51173,630.1,NaN,9.8,2244.7
51175,307.1,NaN,0,1603.5
51177,225.7,NaN,0.7,1098.8
51179,233.4,NaN,0.7,795.5
51181,324.4,NaN,0,1838.1
51183,418.3,NaN,0,1904.4
51185,381.8,NaN,4.9,2305.7
51187,272.5,NaN,2.5,1502.4
51191,737.1,NaN,3.7,1648.8
51193,420.6,NaN,0,1811.6
51195,418.3,NaN,2.6,2141.4
51197,497.3,NaN,3.5,1989.3
